image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
FashionMnist_762,Sea turtle laying eggs on moonlit beach,low quality,1.5,6,Coat,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_763,A sandy beach with palm trees and gentle waves lapping,low quality,1.5,4,T-shirt/top,illusion Pullover,no illusion,illusion Shirt,no illusion
FashionMnist_764,A Chinese New Year Lion Dance welcoming prosperity,low quality,1.5,8,Bag,illusion Ankle boot,no illusion,illusion Bag,illusion T-shirt/top
FashionMnist_765,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,0,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Trouser
FashionMnist_766,"City skyline reflected in a pool of water, neon lights shimmering",low quality,1.5,6,Pullover,illusion Bag,no illusion,illusion Pullover,illusion Sandal
FashionMnist_767,Tranquil beach with clear water and white sand,low quality,1.5,3,Dress,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_768,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,1.5,6,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_769,A field of lavender with bees buzzing around the fragrant flowers,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_770,Towering giant sequoia stretching high into sky,low quality,1.5,4,T-shirt/top,illusion Trouser,no illusion,illusion Dress,illusion Trouser
FashionMnist_771,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,1.5,0,T-shirt/top,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_772,"Sunbeams twinkle on calm lake's surface, snow-capped peaks rise gracefully, birds sing softly",low quality,1.5,8,Bag,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_773,A vibrant forest with lush vegetation and a meandering river,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_774,Tiger stalking prey in dense bamboo thicket,low quality,1.5,2,T-shirt/top,illusion Trouser,no illusion,illusion T-shirt/top,no illusion
FashionMnist_775,"Neon signs illuminate abandoned car park, forgotten vehicles silhouetted against moon",low quality,1.5,4,Dress,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_776,A tranquil lake surrounded by snow-capped mountains,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_777,A lively carnival with bright tents and rides,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Ankle boot
FashionMnist_778,"Moonlight bathes serene lake, reflecting off mountains against the night sky",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_779,Whale breaching through waves,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_780,Walrus haulout on icy coastline,low quality,1.5,4,Pullover,illusion Trouser,no illusion,illusion Pullover,no illusion
FashionMnist_781,A vast desert with dunes and a lone camel,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_782,"Vast, moonlit desert with faraway stars in the sky",low quality,1.5,2,Pullover,illusion Coat,no illusion,illusion Pullover,no illusion
FashionMnist_783,Swallows swooping low over tranquil pond,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_784,A sunset on a beach with footprints in the sand,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_785,A cozy living room with a fireplace and Christmas tree,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_786,Mystical forest with glowing mushroom trees,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_787,A fascinating archaeological dig site unearthing ancient artifacts,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_788,A steamy jungle with lush foliage and exotic wildlife,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion T-shirt/top
FashionMnist_789,"Gentle waves lap rocky beach, seagulls soar above, salty air fills the scent",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_790,Pronghorn bounding speedily through badlands,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_791,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Pullover
FashionMnist_792,A peaceful lakeside campfire surrounded by friends and laughter,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_793,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_794,A peaceful cottage in a forest glade,low quality,1.5,6,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_795,Moose wandering through serene woodland,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_796,"Golden waves meet silver foam, city lights reflect in gentle glow, birds dance in silent storm",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_797,Curious squirrel climbing up tree trunk,low quality,1.5,3,Trouser,illusion Bag,no illusion,illusion Trouser,no illusion
FashionMnist_798,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_799,A vast desert with a lone cactus,low quality,1.5,4,Pullover,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_800,A field of vibrant wildflowers under a clear blue sky,low quality,1.5,2,Pullover,illusion Shirt,illusion Sandal,illusion Pullover,no illusion
FashionMnist_801,A fiery sunset over a tranquil lake,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_802,"Cosmic rays illuminate swirling dust, mountains casting long shadows on plains",low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_803,A stunning coral reef teeming with marine life,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,illusion Sandal
FashionMnist_804,A secret garden hidden behind a hidden door in a wall,low quality,1.5,3,Trouser,illusion Trouser,illusion Pullover,illusion Trouser,illusion Pullover
FashionMnist_805,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Sandal
FashionMnist_806,A desert with a lake in the middle,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_807,A cloudy sky with a bolt of lightning striking a windmill,low quality,1.5,4,T-shirt/top,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_808,A quaint seaside town with colorful fishing boats,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_809,Fox darting through pristine snow,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_810,A thunderstorm brewing over a field of wildflowers,low quality,1.5,4,Dress,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_811,"A lone astronaut floats weightlessly in space, stars forming a breathtaking tapestry",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_812,Urban city with skyscrapers and traffic,low quality,1.5,3,Dress,illusion Trouser,no illusion,illusion Dress,no illusion
FashionMnist_813,A castle on a hill overlooking a village,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Pullover
FashionMnist_814,A cave decorated with crystals and stalactites,low quality,1.5,8,Bag,illusion Bag,illusion Sandal,illusion Bag,illusion Bag
FashionMnist_815,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,1.5,5,Sandal,illusion Sandal,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_816,A pirate ship battling with a sea monster,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Shirt,illusion Sandal
FashionMnist_817,A quaint village blanketed in winter snow with twinkling lights,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_818,Moose wandering through serene woodland,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_819,Hyena laughing boisterously while feasting,low quality,1.5,8,Bag,illusion Sandal,no illusion,illusion Bag,no illusion
FashionMnist_820,"Ghostly figures haunting a derelict library, lit by candlelight",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_821,A peaceful rice terrace overlooking a tranquil valley,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_822,"Softly glowing mushrooms illuminate forest floor, moonlight filters through branches",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_823,Seaside boardwalk with vintage arcade games,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_824,Frozen Niagara Falls shimmering under winter sun,low quality,1.5,6,Pullover,illusion T-shirt/top,no illusion,illusion Pullover,illusion Sandal
FashionMnist_825,Night sky filled with bright stars,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_826,"Vast fields of wildflowers embrace rolling hills, mountains rise in background, sunlight bathes the scene",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_827,Bioluminescent plankton glowing in the surf,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_828,A bustling marketplace filled with exotic spices and fabrics,low quality,1.5,3,Trouser,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_829,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Bag
FashionMnist_830,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,4,Pullover,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_831,A vast savannah dotted with grazing zebras,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_832,A serene meadow with wildflowers and butterflies,low quality,1.5,5,Ankle boot,illusion Ankle boot,illusion Sandal,illusion Sandal,illusion Coat
FashionMnist_833,Clear blue skies meeting cerulean ocean,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,illusion Sandal
FashionMnist_834,A lush jungle with waterfalls and towering mountains,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Bag
FashionMnist_835,"Ancient city emerges from jungle heart, towering pyramids casting long shadows",low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,illusion Sandal
FashionMnist_836,A cozy New Year's Eve toast at midnight,low quality,1.5,1,Trouser,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_837,Towering giant sequoia stretching high into sky,low quality,1.5,2,Pullover,illusion Dress,no illusion,illusion Dress,no illusion
FashionMnist_838,Ocean wave curling gracefully onto beach,low quality,1.5,6,Shirt,illusion T-shirt/top,no illusion,illusion Shirt,illusion Sandal
FashionMnist_839,"Mountain lake reflects snow-capped peaks, wildflowers dance on surface",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Bag
FashionMnist_840,A serene beach with a setting sun and a palm tree,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_841,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,1.5,8,Bag,illusion Pullover,no illusion,illusion Bag,no illusion
FashionMnist_842,A lush rainforest with cascading waterfalls,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_843,Golden leaf autumn canopy covering ground,low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Coat
FashionMnist_844,"Ancient forest meets rocky coast, waves crash in whisperings tones",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_845,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Pullover
FashionMnist_846,A spooky graveyard with mist swirling around old tombstones,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_847,A quaint village nestled in the rolling green hills of the countryside,low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Ankle boot
FashionMnist_848,A hauntingly beautiful graveyard shrouded in fog,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,no illusion
FashionMnist_849,A secluded cabin nestled in a snowy forest,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_850,Tranquil lake in a forest with snow capped mountains,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Coat
FashionMnist_851,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,illusion Sandal
FashionMnist_852,A vast blue ocean containing small islands with palm trees,low quality,1.5,2,Pullover,illusion Bag,no illusion,illusion Pullover,illusion Sandal
FashionMnist_853,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_854,"Sun shines on river's gentle flow, mountains reflect in patterns below, birds sing in silent glow",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Bag
FashionMnist_855,A Holi Festival of Colors splashing happiness,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
