image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
FashionMnist_767,Tranquil beach with clear water and white sand,low quality,1.5,3, 'No illusion', Dress, 'No illusion', 'No illusion', Dress
FashionMnist_768,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,1.5,6, No illusion, 'Shirt', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_769,A field of lavender with bees buzzing around the fragrant flowers,low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', Hat
FashionMnist_770,Towering giant sequoia stretching high into sky,low quality,1.5,4, 'No illusion', 'Dress', No illusion, 'No illusion', Coat
FashionMnist_771,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,1.5,0, T-shirt/top, T-shirt/top, 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_772,"Sunbeams twinkle on calm lake's surface, snow-capped peaks rise gracefully, birds sing softly",low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_773,A vibrant forest with lush vegetation and a meandering river,low quality,1.5,9, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_774,Tiger stalking prey in dense bamboo thicket,low quality,1.5,2, No illusion, Trouser, 'No illusion', 'No illusion', T-shirt/top
FashionMnist_775,"Neon signs illuminate abandoned car park, forgotten vehicles silhouetted against moon",low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Coat
FashionMnist_776,A tranquil lake surrounded by snow-capped mountains,low quality,1.5,5, 'No illusion', No illusion, 'No illusion', 'No illusion', Sandal
FashionMnist_777,A lively carnival with bright tents and rides,low quality,1.5,9, 'No illusion', Sandal, 'No illusion', 'No illusion', Ankle boot
FashionMnist_778,"Moonlight bathes serene lake, reflecting off mountains against the night sky",low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_779,Whale breaching through waves,low quality,1.5,4, No illusion, No illusion, No illusion, No illusion, Dress
FashionMnist_780,Walrus haulout on icy coastline,low quality,1.5,4, No illusion, Coat, No illusion, No illusion, The class of the object in the picture is 'Coat'.
FashionMnist_781,A vast desert with dunes and a lone camel,low quality,1.5,9, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Ankle boot
FashionMnist_782,"Vast, moonlit desert with faraway stars in the sky",low quality,1.5,2, 'No illusion', No illusion, 'No illusion', 'No illusion', 'Pullover'
FashionMnist_783,Swallows swooping low over tranquil pond,low quality,1.5,1, No illusion, 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_784,A sunset on a beach with footprints in the sand,low quality,1.5,7, 'No illusion', 'No illusion', No illusion, No illusion, Sneaker
FashionMnist_785,A cozy living room with a fireplace and Christmas tree,low quality,1.5,9, No illusion, Sandal, No illusion, 'No illusion', Ankle boot
FashionMnist_786,Mystical forest with glowing mushroom trees,low quality,1.5,5, No illusion, 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_787,A fascinating archaeological dig site unearthing ancient artifacts,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_788,A steamy jungle with lush foliage and exotic wildlife,low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_789,"Gentle waves lap rocky beach, seagulls soar above, salty air fills the scent",low quality,1.5,7, 'No illusion', Sandal, 'No illusion', 'No illusion', Sneaker
FashionMnist_790,Pronghorn bounding speedily through badlands,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_791,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_792,A peaceful lakeside campfire surrounded by friends and laughter,low quality,1.5,1, No illusion, Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_793,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,1, 'No illusion', Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_794,A peaceful cottage in a forest glade,low quality,1.5,6, No illusion, 'Pullover', No illusion, 'No illusion', Trouser
FashionMnist_795,Moose wandering through serene woodland,low quality,1.5,9, No illusion, Sneaker, No illusion, No illusion, Sneaker
FashionMnist_796,"Golden waves meet silver foam, city lights reflect in gentle glow, birds dance in silent storm",low quality,1.5,5, 'No illusion', No illusion, 'No illusion', 'No illusion', Sandal
FashionMnist_797,Curious squirrel climbing up tree trunk,low quality,1.5,3, No illusion, 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_798,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_799,A vast desert with a lone cactus,low quality,1.5,4, 'No illusion', Coat, 'No illusion', 'No illusion', The correct class is 'Pullover'.
FashionMnist_800,A field of vibrant wildflowers under a clear blue sky,low quality,1.5,2, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_801,A fiery sunset over a tranquil lake,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_802,"Cosmic rays illuminate swirling dust, mountains casting long shadows on plains",low quality,1.5,4, 'No illusion', Coat, 'No illusion', 'No illusion', Coat
FashionMnist_803,A stunning coral reef teeming with marine life,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_804,A secret garden hidden behind a hidden door in a wall,low quality,1.5,3, No illusion, 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_805,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,1.5,2, No illusion, 'No illusion', No illusion, 'No illusion', 'Pullover'
FashionMnist_806,A desert with a lake in the middle,low quality,1.5,4, 'No illusion', No illusion, 'No illusion', 'No illusion', Dress
FashionMnist_807,A cloudy sky with a bolt of lightning striking a windmill,low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_808,A quaint seaside town with colorful fishing boats,low quality,1.5,7, 'No illusion', Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_809,Fox darting through pristine snow,low quality,1.5,1, No illusion, 'No illusion', No illusion, No illusion, Trouser
FashionMnist_810,A thunderstorm brewing over a field of wildflowers,low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Coat
FashionMnist_811,"A lone astronaut floats weightlessly in space, stars forming a breathtaking tapestry",low quality,1.5,9, 'No illusion', 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_812,Urban city with skyscrapers and traffic,low quality,1.5,3, No illusion, 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_813,A castle on a hill overlooking a village,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_814,A cave decorated with crystals and stalactites,low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', Sandal
FashionMnist_815,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,1.5,5, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sandal
FashionMnist_816,A pirate ship battling with a sea monster,low quality,1.5,4, No illusion, 'No illusion', No illusion, No illusion, The class of the object in the picture is 'Pullover'.
FashionMnist_817,A quaint village blanketed in winter snow with twinkling lights,low quality,1.5,7, 'No illusion', Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_818,Moose wandering through serene woodland,low quality,1.5,2, No illusion, 'No illusion', No illusion, No illusion, Pullover
FashionMnist_819,Hyena laughing boisterously while feasting,low quality,1.5,8, No illusion, 'No illusion', No illusion, No illusion, Trouser
FashionMnist_820,"Ghostly figures haunting a derelict library, lit by candlelight",low quality,1.5,5, No illusion, 'No illusion', 'No illusion', No illusion, Sandal
FashionMnist_821,A peaceful rice terrace overlooking a tranquil valley,low quality,1.5,9, 'No illusion', 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_822,"Softly glowing mushrooms illuminate forest floor, moonlight filters through branches",low quality,1.5,3, No illusion, 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_823,Seaside boardwalk with vintage arcade games,low quality,1.5,3, 'No illusion', Dress, 'No illusion', 'No illusion', Dress
FashionMnist_824,Frozen Niagara Falls shimmering under winter sun,low quality,1.5,6, 'No illusion', 'Pullover', 'No illusion', 'No illusion', 'Shirt'
FashionMnist_825,Night sky filled with bright stars,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_826,"Vast fields of wildflowers embrace rolling hills, mountains rise in background, sunlight bathes the scene",low quality,1.5,1, Trouser, 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_827,Bioluminescent plankton glowing in the surf,low quality,1.5,7, No illusion, Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_828,A bustling marketplace filled with exotic spices and fabrics,low quality,1.5,3, 'No illusion', 'No illusion', No illusion, No illusion, Dress
FashionMnist_829,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,5, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_830,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The correct class is 'Pullover'.
FashionMnist_831,A vast savannah dotted with grazing zebras,low quality,1.5,4, 'No illusion', 'Coat', 'No illusion', 'No illusion', Pullover
FashionMnist_832,A serene meadow with wildflowers and butterflies,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_833,Clear blue skies meeting cerulean ocean,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_834,A lush jungle with waterfalls and towering mountains,low quality,1.5,3, 'No illusion', Dress, 'No illusion', 'No illusion', Dress
FashionMnist_835,"Ancient city emerges from jungle heart, towering pyramids casting long shadows",low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_836,A cozy New Year's Eve toast at midnight,low quality,1.5,1, 'No illusion', Trouser, No illusion, 'No illusion', Trouser
FashionMnist_837,Towering giant sequoia stretching high into sky,low quality,1.5,2, No illusion, 'No illusion', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_838,Ocean wave curling gracefully onto beach,low quality,1.5,6, No illusion, 'T-shirt/top', No illusion, No illusion, T-shirt/top
FashionMnist_839,"Mountain lake reflects snow-capped peaks, wildflowers dance on surface",low quality,1.5,1, Dress, Dress, 'No illusion', 'No illusion', Trouser
FashionMnist_840,A serene beach with a setting sun and a palm tree,low quality,1.5,9, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Ankle boot
FashionMnist_841,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', Ankle boot
FashionMnist_842,A lush rainforest with cascading waterfalls,low quality,1.5,2, 'No illusion', 'Pullover', 'No illusion', 'No illusion', The correct class is 'Pullover'.
FashionMnist_843,Golden leaf autumn canopy covering ground,low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', No illusion, Sneaker
FashionMnist_844,"Ancient forest meets rocky coast, waves crash in whisperings tones",low quality,1.5,1, 'No illusion', Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_845,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,3, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_846,A spooky graveyard with mist swirling around old tombstones,low quality,1.5,7, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sneaker
FashionMnist_847,A quaint village nestled in the rolling green hills of the countryside,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sandal
FashionMnist_848,A hauntingly beautiful graveyard shrouded in fog,low quality,1.5,9, 'No illusion', Sneaker, 'No illusion', 'No illusion', Ankle boot
FashionMnist_849,A secluded cabin nestled in a snowy forest,low quality,1.5,9, 'No illusion', 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_850,Tranquil lake in a forest with snow capped mountains,low quality,1.5,1, 'No illusion', Coat, 'No illusion', 'No illusion', Trouser
FashionMnist_851,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_852,A vast blue ocean containing small islands with palm trees,low quality,1.5,2, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_853,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The correct class is 'Bird'.
FashionMnist_854,"Sun shines on river's gentle flow, mountains reflect in patterns below, birds sing in silent glow",low quality,1.5,7, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_855,A Holi Festival of Colors splashing happiness,low quality,1.5,1, 'Saree', 'No illusion', 'Saree', 'No illusion', Trouser
FashionMnist_856,"Golden rays grace mountain peaks, river reflects glittering stars, birds call softly from branches",low quality,1.5,9, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sneaker
FashionMnist_857,A futuristic city with skyscrapers and flying cars,low quality,1.5,8, 'No illusion', 'No illusion', No illusion, 'No illusion', Camera
FashionMnist_858,An otherworldly aurora borealis dancing in the night sky,low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
