image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_fliter_answer,illless_filter_answer
Mnist_713,A serene cabin nestled amidst snow-capped mountains,low quality,1.5,4,The class is 'digits'.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_714,An ancient temple surrounded by lush vegetation,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_715,A Memorial Day barbecue sharing good food,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_716,Lion pride resting under acacia tree,low quality,1.5,2,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_717,"Golden light meets distant shores, river meets ocean waves, birds sing on silent shores",low quality,1.5,1,The image shows a digit 0.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_718,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,1.5,0,The image shows a racing car.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_719,A mysterious forest in the middle of the night,low quality,1.5,8,'0','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_720,A blissful yoga retreat nestled within tropical forests,low quality,1.5,4,The letter 'H','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_721,A woman playing the guitar by the campfire,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_722,A futuristic space station orbiting a distant planet,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_723,Serene forest with sparkling river and majestic mountains,low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_724,A peaceful sunrise over a calm sea,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_725,Tranquil lake with a small wooden pier and mountains in the background,low quality,1.5,6,The image shows a black and white image of a human digestive system.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_726,A girl with brown hair wearing a black dress standing in a field of flowers,low quality,1.5,1,The image shows a white outline of a person with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_727,Full moon setting behind silhouetted trees,low quality,1.5,7,The image is a black and white picture of a map of the United States.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_728,A colorful meadow with a flowing river and vibrant hot air balloons,low quality,1.5,3,The snake is in class 'digits 0 to 9'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_729,A fog-enshrouded swamp filled with ominous croaks,low quality,1.5,2,The class is 'digits'.,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_730,A moonlit beach with crashing waves and a star-filled sky,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_731,A snow-covered mountain peak gleaming in the sunlight,low quality,1.5,7,The image is a black and white picture of a question mark.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_732,A creepy abandoned asylum with boarded up windows and rusted gates,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_733,"Vast mountains meet glowing river, reflections paint peaceful skies, birds chirp from towering heights",low quality,1.5,6,The image is a black and white picture of a spiral.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_734,"Forest meets mountain lake, sunlight paints ripples, tranquility reigns supreme",low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_735,City streets at night with rain,low quality,1.5,3,The number is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_736,"Spiral staircase ascends tree-covered hill, sunlight filters through leaves in golden rays",low quality,1.5,1,The image is a black background with a white digit 9 in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_737,A picturesque seaside town with colorful houses lining the shore,low quality,1.5,4,The letter 'H','No Hidden Digit','No Hidden Digit','digits','No Hidden Digit'
Mnist_738,"Gentle meadow meets towering mountains, river flows through valley below",low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_739,"A shimmering river flows through a desolate canyon, sunlight highlighting the eroded rock walls",low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_740,A cozy cafe with steaming cups of coffee and pastries,low quality,1.5,5,The digit is a zero.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_741,Rainbow appearing after a summer rainstorm,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_742,A cozy cabin nestled in a snowy forest,low quality,1.5,2,The class is 'digits',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_743,A girl with a cat and a dog in front of a beach,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_744,"Waves crash against volcanic cliffs, bioluminescent plankton illuminate ocean floor",low quality,1.5,6,Digits,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_745,A field of vibrant sunflowers stretching towards the horizon,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_746,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,1,A binary code,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_747,"Ancient city walls engulfed in snow, sunlight illuminating the crumbled stones",low quality,1.5,7,The digit is a number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_748,"Sun-drenched meadow meets winding waterfall, cradled by rolling hills",low quality,1.5,3,The number '3','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_749,A sunset in the desert with camels walking by,low quality,1.5,4,The number 4,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_750,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,1.5,1,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_751,A dirt path leading through a lush forest,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_752,City streets at night with rain,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_753,A spaceship hovering over a futuristic city,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_754,A vast savannah dotted with grazing zebras,low quality,1.5,3,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_755,Cascading waterfall veiled in rainbow,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_756,A futuristic city with flying cars and skyscrapers,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_757,Swirling vortex of light and shadows over a deserted city,low quality,1.5,7,The image shows a black background with a white number 7 in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_758,A Wesak Day procession walking compassionately,low quality,1.5,4,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_759,A tranquil pond with lily pads floating on the surface,low quality,1.5,9,The digit is a number,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_760,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,9,The digit 9,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_761,A Valentine's Day date night filled with romance,low quality,1.5,4,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_762,Wild horses running free in windswept grasslands,low quality,1.5,8,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_763,"Mountain river meets ocean waves, sunlight dances on spray, salty air fills the world",low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_764,A misty morning in a foggy forest with dew-covered leaves,low quality,1.5,0,The image is a black background.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_765,"Neon reflections on wet streets in a futuristic city, towering structures reaching for the clouds",low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_766,A lonely house on the moonlit hill,low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_767,Morning dew droplets hanging on spider web,low quality,1.5,5,The letter S,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_768,"Glowing fungi illuminate cavern entrance, vines draped like curtains inside",low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_769,A girl with brown hair wearing a black dress standing in a field of flowers,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_770,A field of lavender with bees buzzing around the fragrant flowers,low quality,1.5,6,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_771,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_772,"Ancient temple engulfed by dense, dark jungle",low quality,1.5,7,The image shows a black background with a white digit '0' in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_773,Vintage carnival with Ferris wheel against twilight sky,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_774,Green sea turtle hatchlings scrambling towards ocean,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_775,Sun-drenched wasteland with shattered robots and crumbling structures,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_776,A Holi Festival of Colors splashing happiness,low quality,1.5,2,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_777,"Neon reflections illuminate a futuristic city, robots and lights converging in reflections",low quality,1.5,4,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_778,A sci-fi cityscape under a dark night sky,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_779,Quaint village tucked away amidst rolling hills,low quality,1.5,5,The letter S,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_780,"Gentle river reflects clouds above, mountain peaks rise in silhouette, birds fly silently",low quality,1.5,5,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_781,A Ramadan Iftar meal breaking fast lovingly,low quality,1.5,3,The class is 'digits',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_782,A rocky desert landscape with cacti and tumbleweeds,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_783,Crunchy brown leaves carpeting forest floor,low quality,1.5,3,The snake is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_784,A field of sunflowers with bees collecting pollen from the blooms,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_785,Magnolia tree in full bloom,low quality,1.5,4,The letter 'H','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_786,A grand palace with ornate golden gates and pillars,low quality,1.5,5,The snake is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_787,A tranquil Zen garden with raked sand and stone sculptures,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_788,A historical monument honoring great leaders,low quality,1.5,8,The image shows a black background with a white digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_789,"Cosmic rays illuminate swirling dust, mountains casting long shadows on plains",low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_790,"Soft moonlight shines on river's surface, reflecting off swaying willow branches",low quality,1.5,4,The letter 'K','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
