image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
illusion_char_1737,Aurora borealis dancing above Arctic Circle,low quality,1.5,rQl3i," ""aurora"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""rQ13i"""
illusion_char_1738,A quirky steampunk city with gears and turbines everywhere,low quality,1.5,vbjE," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1739,A misty forest clearing with sunlight filtering through the canopy,low quality,1.5,b0e," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""boe"""
illusion_char_1740,A crystal-clear lake surrounded by vibrant fall foliage,low quality,1.5,sKvj," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""skv."""
illusion_char_1741,A bustling city street with neon lights and towering skyscrapers,low quality,1.5,eu5mO," ""No illusion"""," ""cu5im0"""," ""No illusion"""," ""No illusion"""," ""eu5m0"""
illusion_char_1742,"Sunsets paint mountains golden, river flows silently, peaceful reflection breaks",low quality,1.5,D4kT6," ""4K6"""," ""D4K16"""," ""No illusion"""," ""No illusion"""," ""D4kT6"""
illusion_char_1743,A celestial universe filled with planets and galaxies,low quality,1.5,pQO34," ""2001"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""p, Q, O, 3, 4"""
illusion_char_1744,A rocky desert landscape with towering sand dunes and a blazing sun,low quality,1.5,exh," ""No illusion"""," ""exch"""," ""No illusion"""," ""No illusion"""," ""exhale"""
illusion_char_1745,A giant robot overlooking a city at night,low quality,1.5,z2Zx," ""No illusion"""," ""1 2 7 8"""," ""No illusion"""," ""No illusion"""," ""z, 2, z, x"""
illusion_char_1746,"Gentle waves lap tropical shoreline, vibrant coral reefs visible underwater",low quality,1.5,8bV3W," ""No illusion"""," ""86V3W"""," ""No illusion"""," ""No illusion"""," ""8, b, V, 3, W"""
illusion_char_1747,"Ethereal light fills the forest, cascading through the leaves and illuminating hidden life",low quality,1.5,HMYN," ""HMNYN"""," ""HYMN"""," ""No illusion"""," ""No illusion"""," ""HMNYN"""
illusion_char_1748,Rabbit nibbling tender lettuce shoots,low quality,1.5,z70," ""No illusion"""," ""2 7 0 2"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1749,A bustling city street with neon lights,low quality,1.5,bX0," ""No illusion"""," ""b x 0"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1750,A bustling market square with vendors selling exotic spices and textiles,low quality,1.5,lMi," ""No illusion"""," ""LN5"""," ""No illusion"""," ""No illusion"""," ""1Mi"""
illusion_char_1751,Windswept dunes meet turquoise waves at sunset,low quality,1.5,50hM," ""No illusion"""," ""soulmate"""," ""No illusion"""," ""No illusion"""," ""50hM"""
illusion_char_1752,A rugged canyon carved by a winding river,low quality,1.5,pC5f," ""DC57"""," ""PC51"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1753,"Snow-covered mountains, standing tall, reflect in frozen lake below",low quality,1.5,00U8," ""0018"""," ""00U8"""," ""No illusion"""," ""No illusion"""," ""00U8"""
illusion_char_1754,Night sky filled with bright stars,low quality,1.5,Z7G," ""760"""," ""Z70"""," ""No illusion"""," ""No illusion"""," ""Z7G"""
illusion_char_1755,Rolling green hills dotted with grazing sheep under white clouds,low quality,1.5,SdUTA," ""SALT"""," ""SDJUTTA"""," ""No illusion"""," ""No illusion"""," ""S, d, U, T, A"""
illusion_char_1756,A Fourth of July firework show lighting up skies,low quality,1.5,6Ra," ""No illusion"""," ""6R33"""," ""No illusion"""," ""No illusion"""," ""6Ra"""
illusion_char_1757,"Ancient forest meets rocky coast, waves crash in whisperings tones",low quality,1.5,B7Q," ""870"""," ""B7Q"""," ""No illusion"""," ""No illusion"""," ""B7Q"""
illusion_char_1758,A golden sun setting over the vast ocean,low quality,1.5,DA6U," ""DAGU"""," ""D6GU"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1759,A thrilling rodeo showcase featuring skilled cowboys,low quality,1.5,d85Dq," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""d85Dq"""
illusion_char_1760,Reindeer racing through frozen taiga,low quality,1.5,2Bu," ""No illusion"""," ""2Bo"""," ""No illusion"""," ""4144"""," ""2, B, u"""
illusion_char_1761,A quaint village with cobblestone streets,low quality,1.5,zq4Q," ""No illusion"""," ""Z9Q4Q"""," ""No illusion"""," ""No illusion"""," ""zq40zq40"""
illusion_char_1762,"Vast ocean waves reflect a radiant sunrise, painting the sky with vibrant hues",low quality,1.5,NP6eu," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""NP6eu"""
illusion_char_1763,Heron patiently waiting for catch,low quality,1.5,yH0," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""УНО"""
illusion_char_1764,"Sunbeams filter through forest canopy, river winds through valleys, birds chirp merrily",low quality,1.5,GvVAn," ""GWYN"""," ""GWAD"""," ""No illusion"""," ""No illusion"""," ""GvVAn"""
illusion_char_1765,Pelican skillfully catching schooling fish,low quality,1.5,Acn," ""No illusion"""," ""Acn"""," ""No illusion"""," ""No illusion"""," ""Acn"""
illusion_char_1766,"Silent mountains embrace turquoise lake, sunlight paints ripples",low quality,1.5,4h8d," ""No illusion"""," ""41587"""," ""No illusion"""," ""No illusion"""," ""4h8d"""
illusion_char_1767,"Neon glow reflects off metallic river, towering robots glide silently above",low quality,1.5,5zdk," ""No illusion"""," ""Szdk"""," ""No illusion"""," ""No illusion"""," ""5, z, d, k"""
illusion_char_1768,"Eerie silence surrounds snowy mountains, glowing moon casts long shadows",low quality,1.5,0xC," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""0, x, c"""
illusion_char_1769,A girl with brown hair wearing a black dress standing in a field of flowers,low quality,1.5,odA," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""odA"""
illusion_char_1770,Gentle waves guide small boats through hidden mangrove forest,low quality,1.5,12d," ""No illusion"""," ""1234"""," ""No illusion"""," ""No illusion"""," ""1, 2, d"""
illusion_char_1771,A doe by a lake drinking water,low quality,1.5,n31," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1772,A serene lake reflecting the fiery colors of a setting sun,low quality,1.5,MQBJl," ""No illusion"""," ""MOBIUS"""," ""No illusion"""," ""No illusion"""," ""MBJ1"""
illusion_char_1773,"Golden light paints meadow grass, mountains rise imposingly, river reflects rainbow hues",low quality,1.5,69sZ," ""No illusion"""," ""6987"""," ""No illusion"""," ""No illusion"""," ""69sZ"""
illusion_char_1774,A magnificent ice hotel made entirely of snow,low quality,1.5,30t," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""3, 0, t"""
illusion_char_1775,A serene forest with a twinkling stream,low quality,1.5,477S," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""477S"""
illusion_char_1776,A sunset over water with a pier in the foreground,low quality,1.5,onrD," ""No illusion"""," ""nnrrd"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1777,"Gentle waves reflect moonlight, illuminating underwater life in vibrant colors",low quality,1.5,ZNv," ""ZNY"""," ""ZNVP"""," ""No illusion"""," ""No illusion"""," ""Z, N, V"""
illusion_char_1778,A fiery sunset over a tranquil lake,low quality,1.5,r4L," ""No illusion"""," ""t41"""," ""No illusion"""," ""No illusion"""," ""r4L"""
illusion_char_1779,Peaceful valley with young deer near a stream,low quality,1.5,SFep," ""No illusion"""," ""SFEP"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1780,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,zz4mQ," ""No illusion"""," ""774m0"""," ""No illusion"""," ""No illusion"""," ""ZZ4mQ"""
illusion_char_1781,"A vibrant forest glows with bioluminescent light, revealing glowing mushrooms and paths",low quality,1.5,3M3OQ," ""No illusion"""," ""B3M00Q"""," ""No illusion"""," ""No illusion"""," ""3, M, 3, O, Q"""
illusion_char_1782,"Ancient city emerges from desert sands, towering structures reach for the sky",low quality,1.5,Ikj," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""I, dot, K, J"""
illusion_char_1783,A bustling night market fills the air with vibrant lights and whispering conversations,low quality,1.5,oDEr," ""No illusion"""," ""ODESSA"""," ""No illusion"""," ""No illusion"""," ""oDe"""
illusion_char_1784,A peaceful field with a wooden fence and blooming flowers,low quality,1.5,YPllN," ""No illusion"""," ""YPIIIN"""," ""No illusion"""," ""No illusion"""," ""YP11N"""
illusion_char_1785,An empty meadow with a few trees and a small river,low quality,1.5,3yE," ""No illusion"""," ""5YB"""," ""No illusion"""," ""No illusion"""," ""3yE"""
illusion_char_1786,Glow-in-the-dark forest with luminous mushrooms and secret pathways,low quality,1.5,mQKC," ""MOKC"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""MQKC"""
illusion_char_1787,A peaceful village beside a glistening lake,low quality,1.5,ak3g," ""No illusion"""," ""alk3g"""," ""No illusion"""," ""No illusion"""," ""ak3g"""
illusion_char_1788,A serene meadow with wildflowers and butterflies,low quality,1.5,djvZ7," ""2023"""," ""divz7"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1789,"Swirling nebula draped in stars, futuristic spaceships distant",low quality,1.5,4h0w," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""404 Not Found"""
illusion_char_1790,"Mountain lake reflections, snow-capped peaks rise above, tranquil scene",low quality,1.5,qs2M," ""No illusion"""," ""qs2m"""," ""No illusion"""," ""No illusion"""," ""qs2M"""
illusion_char_1791,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,1.5,JUU," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""JU repeated"""
illusion_char_1792,A serene pond covered in lily pads and blooming lotus flowers,low quality,1.5,AzvH," ""No illusion"""," ""with"""," ""No illusion"""," ""No illusion"""," ""AzvH"""
illusion_char_1793,"A beach with umbrella, sun and ocean",low quality,1.5,HssW," ""No illusion"""," ""HssW"""," ""No illusion"""," ""No illusion"""," ""H s s W"""
illusion_char_1794,Cougar (Puma) surveying territory from lofty vantage point,low quality,1.5,GGeQ," ""No illusion"""," ""GieQ"""," ""No illusion"""," ""No illusion"""," ""G, g, e, Q"""
illusion_char_1795,"Neon reflections on wet streets in a futuristic city, towering structures reaching for the clouds",low quality,1.5,D6CE," ""No illusion"""," ""D60B"""," ""No illusion"""," ""No illusion"""," ""DC6E"""
illusion_char_1796,Elegant peacock spreading tail feathers wide open,low quality,1.5,nvB," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""nvB"""
illusion_char_1797,Sea turtle laying eggs on moonlit beach,low quality,1.5,bcP," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1798,Sea turtle laying eggs on moonlit beach,low quality,1.5,7oHg2," ""No illusion"""," ""701162"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1799,A snow-covered mountain peak piercing the clouds in a rugged wilderness,low quality,1.5,ajQ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1800,"Neon reflections illuminate a bustling night market, shadows dancing beneath the stalls",low quality,1.5,V9b," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""V9b"""
illusion_char_1801,A winding desert road disappearing into the horizon,low quality,1.5,oUGZ," ""DUGZ"""," ""6UGZ"""," ""The sequence of characters is 'S', then 'O', then 'S' again."""," ""No illusion"""," ""No illusion"""
illusion_char_1802,A quaint village nestled in the rolling green hills of the countryside,low quality,1.5,ZQ0," ""No illusion"""," ""ZOO"""," ""No illusion"""," ""No illusion"""," ""Z, Q, 0"""
illusion_char_1803,"Sunbeams dance through forest leaves, river winds through valley streams, birds sing in joyful chorus",low quality,1.5,YQvj," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Y, Q, V, J"""
illusion_char_1804,"Neon reflections illuminate a futuristic city, robots and lights converging in reflections",low quality,1.5,HYPE," ""No illusion"""," ""H Y P E"""," ""No illusion"""," ""No illusion"""," ""H Y P E"""
illusion_char_1805,A majestic sunset over a vast savanna,low quality,1.5,wEZ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1806,A Holi Festival of Colors splashing happiness,low quality,1.5,uGJS," ""No illusion"""," ""UGJS"""," ""No illusion"""," ""No illusion"""," ""u, G, J, S"""
illusion_char_1807,Tranquil mountains overlooking a lush jungle and flowing river,low quality,1.5,XlE," ""No illusion"""," ""XIE"""," ""No illusion"""," ""No illusion"""," ""X, I, E"""
illusion_char_1808,A misty forest filled with towering redwoods,low quality,1.5,il6ET," ""No illusion"""," ""H6ET"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1809,Moose wandering through serene woodland,low quality,1.5,Hpy," ""No illusion"""," ""Hply"""," ""No illusion"""," ""No illusion"""," ""Hpy"""
illusion_char_1810,A futuristic city with skyscrapers and flying cars,low quality,1.5,cD3nN," ""ODIN"""," ""c D 3 n N"""," ""No illusion"""," ""No illusion"""," ""c, D, 3, n, N"""
illusion_char_1811,Zebras galloping gracefully,low quality,1.5,6OevH," ""🦓 🦓 🦓 🦓 🦓"""," ""No illusion"""," ""🦓 🦓 🦓 🦓"""," ""No illusion"""," ""60e VH"""
illusion_char_1812,"City skyline reflected in a pool of water, neon lights shimmering",low quality,1.5,dSc," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""dSc"""
illusion_char_1813,A mystical forest shrouded in mist,low quality,1.5,J4pf1," ""Japan"""," ""J4p7"""," ""No illusion"""," ""No illusion"""," ""J4pf1"""
illusion_char_1814,Monarch butterfly colony migrating to Mexico,low quality,1.5,yh1Y," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""yh1Y"""
illusion_char_1815,Misty jungle surrounded by vibrant flowers and tall palm trees,low quality,1.5,6esn," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""6esn"""
illusion_char_1816,A haunted mansion with crumbling walls and overgrown gardens,low quality,1.5,BOFeS," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""BOFES"""
illusion_char_1817,A tranquil pond with lily pads and colorful koi fish,low quality,1.5,amQ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""amQ"""
illusion_char_1818,A vibrant city with a sparkling river and towering skyscrapers,low quality,1.5,10k," ""No illusion"""," ""10K"""," ""No illusion"""," ""No illusion"""," ""1, 0, K"""
illusion_char_1819,"Cybernetic creatures dance in neon forest, futuristic cityscape backdrop",low quality,1.5,ExOK," ""No illusion"""," ""EXOK"""," ""No illusion"""," ""No illusion"""," ""XOK"""
illusion_char_1820,Polar bear prowling icy terrain,low quality,1.5,bLDZ," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_1821,"Ancient temple engulfed by dense, dark jungle",low quality,1.5,DM8a," ""No illusion"""," ""DNIEPR"""," ""No illusion"""," ""No illusion"""," ""DM8a"""
illusion_char_1822,A moonlit beach with gentle waves lapping at the shore,low quality,1.5,Smh," ""Sun"""," ""Sun"""," ""No illusion"""," ""No illusion"""," ""smh"""
illusion_char_1823,Fox sneaking furtively through snowy forest,low quality,1.5,XhI," ""XII"""," ""xhl"""," ""No illusion"""," ""No illusion"""," ""X, h, l"""
illusion_char_1824,A boat floating in the middle of a lake surrounded by lush green mountains,low quality,1.5,OSP," ""No illusion"""," ""OSPD"""," ""No illusion"""," ""No illusion"""," ""OSP"""
illusion_char_1825,"Autumn forest with orange, red, and yellow leaves",low quality,1.5,8bS," ""No illusion"""," ""86S"""," ""No illusion"""," ""No illusion"""," ""8, b, S"""
